order_book_id,symbol,abbrev_symbol,round_lot,sector_code,sector_code_name,industry_code,industry_name,listed_date,issue_price,de_listed_date,type,exchange,board_type,status,special_type,trading_hours,market_tplus
300033.XSHE,同花顺,THS,100,Financials,金融,J69,其他金融业,2009-12-25,52.8,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300034.XSHE,钢研高纳,GYGN,100,Materials,原材料,C32,有色金属冶炼和压延加工业,2009-12-25,19.53,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300035.XSHE,中科电气,ZKDQ,100,Materials,原材料,C38,电气机械和器材制造业,2009-12-25,36.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300036.XSHE,超图软件,CTRJ,100,InformationTechnology,信息技术,I65,软件和信息技术服务业,2009-12-25,19.6,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300037.XSHE,新宙邦,XZB,100,Materials,原材料,C26,化学原料和化学制品制造业,2010-01-08,28.99,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300038.XSHE,数知退,SZT,100,Unknown,未知,Unknown,未知,2010-01-08,26.0,2022-06-30,CS,XSHE,GEM,Delisted,Other,"09:31-11:30,13:01-15:00",1
300039.XSHE,上海凯宝,SHKB,100,HealthCare,医疗保健,C27,医药制造业,2010-01-08,38.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300040.XSHE,九洲集团,JZJT,100,Industrials,工业,C38,电气机械和器材制造业,2010-01-08,33.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300041.XSHE,回天新材,HTXC,100,Materials,原材料,C26,化学原料和化学制品制造业,2010-01-08,36.4,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300042.XSHE,朗科科技,LKKJ,100,InformationTechnology,信息技术,C39,计算机、通信和其他电子设备制造业,2010-01-08,39.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300043.XSHE,星辉娱乐,XHYL,100,TelecommunicationServices,电信服务,I64,互联网和相关服务,2010-01-20,43.98,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300044.XSHE,赛为智能,SWZN,100,InformationTechnology,信息技术,I65,软件和信息技术服务业,2010-01-20,22.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300045.XSHE,华力创通,HLCT,100,Industrials,工业,C39,计算机、通信和其他电子设备制造业,2010-01-20,30.7,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300046.XSHE,台基股份,TJGF,100,InformationTechnology,信息技术,C39,计算机、通信和其他电子设备制造业,2010-01-20,41.3,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300047.XSHE,天源迪科,TYDK,100,InformationTechnology,信息技术,I65,软件和信息技术服务业,2010-01-20,30.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300048.XSHE,合康新能,HKXN,100,Industrials,工业,C38,电气机械和器材制造业,2010-01-20,34.16,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300049.XSHE,福瑞股份,FRGF,100,HealthCare,医疗保健,C35,专用设备制造业,2010-01-20,28.98,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300050.XSHE,世纪鼎利,SJDL,100,InformationTechnology,信息技术,I65,软件和信息技术服务业,2010-01-20,88.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300051.XSHE,琏升科技,LSKJ,100,InformationTechnology,信息技术,I65,软件和信息技术服务业,2010-02-11,34.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300052.XSHE,中青宝,ZQB,100,TelecommunicationServices,电信服务,I64,互联网和相关服务,2010-02-11,30.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300053.XSHE,航宇微,HYW,100,InformationTechnology,信息技术,C39,计算机、通信和其他电子设备制造业,2010-02-11,17.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300054.XSHE,鼎龙股份,DLGF,100,Materials,原材料,C26,化学原料和化学制品制造业,2010-02-11,30.55,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300055.XSHE,万邦达,WBD,100,Utilities,公用事业,E48,土木工程建筑业,2010-02-26,65.69,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300056.XSHE,中创环保,ZCHB,100,Industrials,工业,C35,专用设备制造业,2010-02-26,21.59,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300057.XSHE,万顺新材,WSXC,100,Materials,原材料,C32,有色金属冶炼和压延加工业,2010-02-26,18.38,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300058.XSHE,蓝色光标,LSGB,100,TelecommunicationServices,电信服务,L72,商务服务业,2010-02-26,33.86,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300059.XSHE,东方财富,DFCF,100,Financials,金融,J67,资本市场服务,2010-03-19,40.58,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300061.XSHE,旗天科技,QTKJ,100,TelecommunicationServices,电信服务,L72,商务服务业,2010-03-19,18.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300062.XSHE,中能电气,ZNDQ,100,Industrials,工业,C38,电气机械和器材制造业,2010-03-19,24.18,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300063.XSHE,天龙集团,TLJT,100,TelecommunicationServices,电信服务,L72,商务服务业,2010-03-26,28.8,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300064.XSHE,金刚退,JGT,100,Unknown,未知,Unknown,未知,2010-03-26,21.32,2022-06-27,CS,XSHE,GEM,Delisted,Other,"09:31-11:30,13:01-15:00",1
300065.XSHE,海兰信,HLX,100,Industrials,工业,C39,计算机、通信和其他电子设备制造业,2010-03-26,32.8,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300066.XSHE,三川智慧,SCZH,100,InformationTechnology,信息技术,C40,仪器仪表制造业,2010-03-26,49.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300067.XSHE,安诺其,ANQ,100,Materials,原材料,C26,化学原料和化学制品制造业,2010-04-21,21.2,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300068.XSHE,南都电源,NDDY,100,Industrials,工业,C38,电气机械和器材制造业,2010-04-21,33.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300069.XSHE,金利华电,JLHD,100,Industrials,工业,C38,电气机械和器材制造业,2010-04-21,23.9,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300070.XSHE,碧水源,BSY,100,Industrials,工业,N77,生态保护和环境治理业,2010-04-21,69.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300071.XSHE,福石控股,FSKG,100,TelecommunicationServices,电信服务,L72,商务服务业,2010-04-21,25.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300072.XSHE,海新能科,HXNK,100,Materials,原材料,C26,化学原料和化学制品制造业,2010-04-27,32.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300073.XSHE,当升科技,DSKJ,100,Materials,原材料,C38,电气机械和器材制造业,2010-04-27,36.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300074.XSHE,华平股份,HPGF,100,InformationTechnology,信息技术,I65,软件和信息技术服务业,2010-04-27,72.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300075.XSHE,数字政通,SZZT,100,InformationTechnology,信息技术,I65,软件和信息技术服务业,2010-04-27,54.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300076.XSHE,GQY视讯,GQYSX,100,InformationTechnology,信息技术,C39,计算机、通信和其他电子设备制造业,2010-04-30,65.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300077.XSHE,国民技术,GMJS,100,InformationTechnology,信息技术,C39,计算机、通信和其他电子设备制造业,2010-04-30,87.5,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300078.XSHE,思创医惠,SCYH,100,InformationTechnology,信息技术,C39,计算机、通信和其他电子设备制造业,2010-04-30,58.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300079.XSHE,数码视讯,SMSX,100,InformationTechnology,信息技术,C39,计算机、通信和其他电子设备制造业,2010-04-30,59.9,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300080.XSHE,易成新能,YCXN,100,Materials,原材料,C30,非金属矿物制品业,2010-06-25,43.4,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300081.XSHE,恒信东方,HXDF,100,InformationTechnology,信息技术,M74,专业技术服务业,2010-05-20,38.78,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300082.XSHE,奥克股份,AKGF,100,Materials,原材料,C26,化学原料和化学制品制造业,2010-05-20,85.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300083.XSHE,创世纪,CSJ,100,Industrials,工业,C34,通用设备制造业,2010-05-20,36.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300084.XSHE,海默科技,HMKJ,100,Energy,能源,B11,开采辅助活动,2010-05-20,33.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300085.XSHE,银之杰,YZJ,100,InformationTechnology,信息技术,I65,软件和信息技术服务业,2010-05-26,28.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300086.XSHE,康芝药业,KZYY,100,HealthCare,医疗保健,C27,医药制造业,2010-05-26,60.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300087.XSHE,荃银高科,QYGK,100,ConsumerStaples,必需消费品,A01,农业,2010-05-26,35.6,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300088.XSHE,长信科技,CXKJ,100,InformationTechnology,信息技术,C39,计算机、通信和其他电子设备制造业,2010-05-26,24.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300089.XSHE,文化退,WHT,100,Unknown,未知,Unknown,未知,2010-06-25,20.5,2023-07-13,CS,XSHE,GEM,Delisted,Other,"09:31-11:30,13:01-15:00",1
300090.XSHE,盛运退,SYT,100,Unknown,未知,Unknown,未知,2010-06-25,17.0,2020-08-25,CS,XSHE,GEM,Delisted,Other,"09:31-11:30,13:01-15:00",1
300091.XSHE,金通灵,JTL,100,Industrials,工业,C34,通用设备制造业,2010-06-25,28.2,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300092.XSHE,科新机电,KXJD,100,Industrials,工业,C35,专用设备制造业,2010-07-08,16.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300093.XSHE,金刚光伏,JGGF,100,Industrials,工业,C30,非金属矿物制品业,2010-07-08,16.2,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300094.XSHE,国联水产,GLSC,100,ConsumerStaples,必需消费品,C13,农副食品加工业,2010-07-08,14.38,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300095.XSHE,华伍股份,HWGF,100,Industrials,工业,C35,专用设备制造业,2010-07-28,22.56,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300096.XSHE,易联众,YLZ,100,InformationTechnology,信息技术,I65,软件和信息技术服务业,2010-07-28,19.8,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300097.XSHE,智云股份,ZYGF,100,Industrials,工业,C35,专用设备制造业,2010-07-28,19.38,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300098.XSHE,高新兴,GXX,100,InformationTechnology,信息技术,I65,软件和信息技术服务业,2010-07-28,36.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300099.XSHE,尤洛卡,YLK,100,Industrials,工业,C35,专用设备制造业,2010-08-06,48.65,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300100.XSHE,双林股份,SLGF,100,ConsumerDiscretionary,非必须消费品,C36,汽车制造业,2010-08-06,20.91,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300101.XSHE,振芯科技,ZXKJ,100,Industrials,工业,C39,计算机、通信和其他电子设备制造业,2010-08-06,32.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300102.XSHE,乾照光电,QZGD,100,InformationTechnology,信息技术,C39,计算机、通信和其他电子设备制造业,2010-08-12,45.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300103.XSHE,达刚控股,DGKG,100,Industrials,工业,N77,生态保护和环境治理业,2010-08-12,29.1,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300104.XSHE,乐视退,LST,100,Unknown,未知,Unknown,未知,2010-08-12,29.2,2020-07-21,CS,XSHE,GEM,Delisted,Other,"09:31-11:30,13:01-15:00",1
300105.XSHE,龙源技术,LYJS,100,Industrials,工业,C38,电气机械和器材制造业,2010-08-20,53.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300106.XSHE,西部牧业,XBMY,100,ConsumerStaples,必需消费品,A03,畜牧业,2010-08-20,11.9,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300107.XSHE,建新股份,JXGF,100,Materials,原材料,C26,化学原料和化学制品制造业,2010-08-20,38.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300108.XSHE,ST吉药,STJY,100,HealthCare,医疗保健,C27,医药制造业,2010-08-25,20.48,0000-00-00,CS,XSHE,GEM,Active,ST,"09:31-11:30,13:01-15:00",1
300109.XSHE,新开源,XKY,100,Materials,原材料,C26,化学原料和化学制品制造业,2010-08-25,30.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300110.XSHE,华仁药业,HRYY,100,HealthCare,医疗保健,C27,医药制造业,2010-08-25,13.99,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300111.XSHE,向日葵,XRK,100,InformationTechnology,信息技术,C27,医药制造业,2010-08-27,16.8,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300112.XSHE,万讯自控,WXZK,100,InformationTechnology,信息技术,C40,仪器仪表制造业,2010-08-27,17.43,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300113.XSHE,顺网科技,SWKJ,100,TelecommunicationServices,电信服务,I64,互联网和相关服务,2010-08-27,42.98,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300114.XSHE,中航电测,ZHDC,100,InformationTechnology,信息技术,C39,计算机、通信和其他电子设备制造业,2010-08-27,25.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300115.XSHE,长盈精密,CYJM,100,InformationTechnology,信息技术,C39,计算机、通信和其他电子设备制造业,2010-09-02,43.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300116.XSHE,保力新,BLX,100,ConsumerDiscretionary,非必须消费品,C38,电气机械和器材制造业,2010-09-02,19.98,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300117.XSHE,嘉寓股份,JYGF,100,Industrials,工业,E50,建筑装饰和其他建筑业,2010-09-02,26.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300118.XSHE,东方日升,DFRS,100,InformationTechnology,信息技术,C38,电气机械和器材制造业,2010-09-02,42.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300119.XSHE,瑞普生物,RPSW,100,HealthCare,医疗保健,C27,医药制造业,2010-09-17,60.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300120.XSHE,经纬辉开,JWHK,100,Industrials,工业,C39,计算机、通信和其他电子设备制造业,2010-09-17,21.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300121.XSHE,阳谷华泰,YGHT,100,Materials,原材料,C26,化学原料和化学制品制造业,2010-09-17,20.8,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300122.XSHE,智飞生物,ZFSW,100,HealthCare,医疗保健,C27,医药制造业,2010-09-28,37.98,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300123.XSHE,亚光科技,YGKJ,100,Industrials,工业,C37,铁路、船舶、航空航天和其他运输设备制造业,2010-09-28,28.88,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300124.XSHE,汇川技术,HCJS,100,Industrials,工业,C38,电气机械和器材制造业,2010-09-28,71.88,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300125.XSHE,聆达股份,LDGF,100,Utilities,公用事业,C38,电气机械和器材制造业,2010-10-13,55.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300126.XSHE,锐奇股份,RQGF,100,Industrials,工业,C34,通用设备制造业,2010-10-13,34.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300127.XSHE,银河磁体,YHCT,100,InformationTechnology,信息技术,C39,计算机、通信和其他电子设备制造业,2010-10-13,18.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300128.XSHE,锦富技术,JFJS,100,InformationTechnology,信息技术,C39,计算机、通信和其他电子设备制造业,2010-10-13,35.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300129.XSHE,泰胜风能,TSFN,100,Industrials,工业,C38,电气机械和器材制造业,2010-10-19,31.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300130.XSHE,新国都,XGD,100,InformationTechnology,信息技术,C35,专用设备制造业,2010-10-19,43.33,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300131.XSHE,英唐智控,YTZK,100,InformationTechnology,信息技术,F51,批发业,2010-10-19,36.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300132.XSHE,青松股份,QSGF,100,Materials,原材料,C26,化学原料和化学制品制造业,2010-10-26,23.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300133.XSHE,华策影视,HCYS,100,TelecommunicationServices,电信服务,R86,广播、电视、电影和影视录音制作业,2010-10-26,68.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300134.XSHE,大富科技,DFKJ,100,InformationTechnology,信息技术,C39,计算机、通信和其他电子设备制造业,2010-10-26,49.5,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300135.XSHE,宝利国际,BLGJ,100,Materials,原材料,C26,化学原料和化学制品制造业,2010-10-26,36.46,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300136.XSHE,信维通信,XWTX,100,InformationTechnology,信息技术,C39,计算机、通信和其他电子设备制造业,2010-11-05,31.75,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300137.XSHE,先河环保,XHHB,100,InformationTechnology,信息技术,C40,仪器仪表制造业,2010-11-05,22.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300138.XSHE,晨光生物,CGSW,100,ConsumerStaples,必需消费品,C13,农副食品加工业,2010-11-05,30.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300139.XSHE,晓程科技,XCKJ,100,InformationTechnology,信息技术,C39,计算机、通信和其他电子设备制造业,2010-11-12,62.5,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300140.XSHE,节能环境,JNHJ,100,Industrials,工业,C35,专用设备制造业,2010-11-12,39.98,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300141.XSHE,和顺电气,HSDQ,100,Industrials,工业,C38,电气机械和器材制造业,2010-11-12,31.68,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300142.XSHE,沃森生物,WSSW,100,HealthCare,医疗保健,C27,医药制造业,2010-11-12,95.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300143.XSHE,盈康生命,YKSM,100,ConsumerStaples,必需消费品,Q83,卫生,2010-12-09,36.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300144.XSHE,宋城演艺,SCYY,100,ConsumerDiscretionary,非必须消费品,R87,文化艺术业,2010-12-09,53.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300145.XSHE,中金环境,ZJHJ,100,Industrials,工业,C34,通用设备制造业,2010-12-09,37.8,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300146.XSHE,汤臣倍健,TCBJ,100,ConsumerStaples,必需消费品,C14,食品制造业,2010-12-15,110.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300147.XSHE,香雪制药,XXZY,100,HealthCare,医疗保健,C27,医药制造业,2010-12-15,33.99,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300148.XSHE,天舟文化,TZWH,100,TelecommunicationServices,电信服务,I64,互联网和相关服务,2010-12-15,21.88,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300149.XSHE,睿智医药,RZYY,100,HealthCare,医疗保健,M73,研究和试验发展,2010-12-22,28.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300150.XSHE,世纪瑞尔,SJRE,100,InformationTechnology,信息技术,I65,软件和信息技术服务业,2010-12-22,32.99,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300151.XSHE,昌红科技,CHKJ,100,Industrials,工业,C35,专用设备制造业,2010-12-22,34.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300152.XSHE,新动力,XDL,100,Industrials,工业,N77,生态保护和环境治理业,2010-12-29,39.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300153.XSHE,科泰电源,KTDY,100,Industrials,工业,C38,电气机械和器材制造业,2010-12-29,40.0,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
300154.XSHE,瑞凌股份,RLGF,100,Industrials,工业,C34,通用设备制造业,2010-12-29,38.5,0000-00-00,CS,XSHE,GEM,Active,Normal,"09:31-11:30,13:01-15:00",1
